193,00:29.9,2960 ,0,0.000551544 ,0.00404285 
194,00:30.0,2965 ,0,0.000556110 ,0.00405981 
195,00:30.1,2970 ,0,0.000560732 ,0.00407683 
196,00:30.1,2975 ,0,0.000565370 ,0.00409395 
197,00:30.2,2980 ,0,0.000570063 ,0.00411118 
198,00:30.3,2985 ,0,0.000574809 ,0.00412851 
199,00:30.4,2990 ,0,0.000579579 ,0.00414594 
200,00:30.5,2995 ,0,0.000584447 ,0.00416347 
201,00:30.6,3000 ,0,0.000589346 ,0.00418111 
202,00:30.6,3005 ,0,0.000594294 ,0.00419881 
203,00:30.7,3010 ,0,0.000599298 ,0.00421667 
204,00:30.8,3015 ,0,0.000604346 ,0.00423462 
205,00:30.9,3020 ,0,0.000609450 ,0.00425269 
206,00:31.0,3025 ,0,0.000614654 ,0.00427089 
207,00:31.1,3030 ,0,0.000619852 ,0.00428928 
208,00:31.2,3035 ,0,0.000625176 ,0.00430768 
209,00:31.3,3040 ,0,0.000630555 ,0.00432630 
210,00:31.3,3045 ,0,0.000635943 ,0.00434499 
211,00:31.4,3050 ,0,0.000641418 ,0.00436380 
212,00:31.5,3055 ,0,0.000646932 ,0.00438270 
213,00:31.6,3060 ,0,0.000652512 ,0.00440171 
214,00:31.7,3065 ,0,0.000658174 ,0.00442087 
215,00:31.8,3070 ,0,0.000663913 ,0.00444012 
216,00:31.8,3075 ,0,0.000669663 ,0.00445951 
217,00:31.9,3080 ,0,0.000675471 ,0.00447899 
218,00:32.0,3085 ,0,0.000681385 ,0.00449866 
219,00:32.1,3090 ,0,0.000687346 ,0.00451838 
220,00:32.2,3095 ,0,0.000693401 ,0.00453833 
221,00:32.3,3100 ,0,0.000699505 ,0.00455834 
222,00:32.3,3105 ,0,0.000705684 ,0.00457855 
223,00:32.4,3110 ,0,0.000711955 ,0.00459895 
224,00:32.5,3115 ,0,0.000718307 ,0.00461939 
225,00:32.6,3120 ,0,0.000724722 ,0.00464000 
226,00:32.7,3125 ,0,0.000731230 ,0.00466083 
227,00:32.8,3130 ,0,0.000737830 ,0.00468181 
228,00:32.9,3135 ,0,0.000744498 ,0.00470288 
229,00:33.0,3140 ,0,0.000751283 ,0.00472425 
230,00:33.0,3145 ,0,0.000758059 ,0.00474560 
231,00:33.1,3150 ,0,0.000764906 ,0.00476697 
232,00:33.2,3155 ,0,0.000771773 ,0.00478842 
233,00:33.3,3160 ,0,0.000778718 ,0.00480992 
234,00:33.4,3165 ,0,0.000785739 ,0.00483157 
235,00:33.5,3170 ,0,0.000792829 ,0.00485337 
236,00:33.5,3175 ,0,0.000800031 ,0.00487534 
237,00:33.6,3180 ,0,0.000807318 ,0.00489745 
238,00:33.7,3185 ,0,0.000814709 ,0.00491978 
239,00:33.8,3190 ,0,0.000822183 ,0.00494223 
240,00:33.9,3195 ,0,0.000829734 ,0.00496489 
241,00:34.0,3200 ,0,0.000837424 ,0.00498768 
242,00:34.1,3205 ,0,0.000845204 ,0.00501073 
243,00:34.2,3210 ,0,0.000853058 ,0.00503380 
244,00:34.2,3215 ,0,0.000860967 ,0.00505709 
245,00:34.3,3220 ,0,0.000869008 ,0.00508057 
246,00:34.4,3225 ,0,0.000877150 ,0.00510420 
247,00:34.5,3230 ,0,0.000885413 ,0.00512803 
248,00:34.6,3235 ,0,0.000893759 ,0.00515201 
249,00:34.7,3240 ,0,0.000902231 ,0.00517614 
250,00:34.7,3245 ,0,0.000910782 ,0.00520053 
251,00:34.8,3250 ,0,0.000919484 ,0.00522503 
252,00:34.9,3255 ,0,0.000928255 ,0.00524974 
253,00:35.0,3260 ,0,0.000937151 ,0.00527457 
254,00:35.1,3265 ,0,0.000946087 ,0.00529948 
255,00:35.2,3270 ,0,0.000955130 ,0.00532457 
256,00:35.2,3275 ,0,0.000964289 ,0.00534981 
257,00:35.3,3280 ,0,0.000973569 ,0.00537525 
